,loss,class_loss,view_loss,class_accuracy,class_precision,class_recall,class_auc,view_accuracy,view_precision,view_recall,view_auc,val_loss,val_class_loss,val_view_loss,val_class_accuracy,val_class_precision,val_class_recall,val_class_auc,val_view_accuracy,val_view_precision,val_view_recall,val_view_auc,lr
42,1.061488389968872,0.3566037714481354,0.7048842906951904,0.976292610168457,0.9020823836326599,0.8558217883110046,0.9918047785758972,0.9927417635917664,0.8258126974105835,0.7154266238212585,0.989732027053833,2.595397472381592,0.9590350985527039,1.636361837387085,0.9408601522445679,0.7446593642234802,0.621831476688385,0.9489300847053528,0.9857884645462036,0.6086603999137878,0.41241759061813354,0.9579126238822937,9.999999747378752e-05
43,1.1380505561828613,0.37086647748947144,0.7671840786933899,0.9770075678825378,0.9103942513465881,0.8541404008865356,0.990149736404419,0.9925389885902405,0.821743369102478,0.7053383588790894,0.9866023063659668,2.633470296859741,0.9753894209861755,1.6580830812454224,0.9396042227745056,0.7377727031707764,0.6144322156906128,0.9476673007011414,0.9856362342834473,0.6030158996582031,0.404285728931427,0.956081211566925,9.999999747378752e-05
44,1.1522730588912964,0.38266485929489136,0.769608199596405,0.9758723378181458,0.9027220010757446,0.8503572940826416,0.9902961254119873,0.9924895167350769,0.8227160573005676,0.7002942562103271,0.9874037504196167,2.5783450603485107,0.956373929977417,1.6219736337661743,0.9403966069221497,0.7412495613098145,0.620586097240448,0.94945228099823,0.9858542680740356,0.6117608547210693,0.4138461649417877,0.958997905254364,9.999999747378752e-05
45,1.1406619548797607,0.39658069610595703,0.744081437587738,0.9754939079284668,0.8984028100967407,0.8511979579925537,0.9876958131790161,0.9927420616149902,0.8296514749526978,0.7103825211524963,0.9888696670532227,2.5825870037078857,0.943398654460907,1.6391868591308594,0.9415448307991028,0.7500220537185669,0.6231501698493958,0.9499710202217102,0.9856840968132019,0.6059088706970215,0.4034065902233124,0.9569934010505676,9.999999747378752e-05
46,1.1003444194793701,0.369066059589386,0.7312787771224976,0.9775119423866272,0.9130824208259583,0.8566624522209167,0.9904443621635437,0.9928258061408997,0.8274528980255127,0.7196301221847534,0.9887961149215698,2.6725881099700928,0.9798564910888672,1.6927305459976196,0.9391304850578308,0.7329582571983337,0.6156044006347656,0.9470802545547485,0.9853529930114746,0.5910993814468384,0.39311355352401733,0.9549350142478943,9.999999747378752e-05
47,1.1028153896331787,0.3725939095020294,0.7302214503288269,0.9754522442817688,0.9004908800125122,0.8482555747032166,0.9905292987823486,0.9924826622009277,0.8166828155517578,0.7078604698181152,0.9904014468193054,2.6420984268188477,0.9785605072975159,1.6635404825210571,0.9394944310188293,0.7364059090614319,0.615128219127655,0.9472294449806213,0.9854607582092285,0.5954324007034302,0.3982417583465576,0.956635057926178,9.999999747378752e-05
48,1.0746525526046753,0.3599197566509247,0.7147330045700073,0.977932333946228,0.9112688302993774,0.8633880019187927,0.9903857111930847,0.9928888082504272,0.8304263353347778,0.7204707860946655,0.9899598956108093,2.6238338947296143,0.970975935459137,1.652862310409546,0.9401144981384277,0.7398484349250793,0.6186813116073608,0.9476029872894287,0.9855934977531433,0.6018151640892029,0.4007692337036133,0.9571853280067444,9.999999747378752e-05
49,1.0886695384979248,0.39516282081604004,0.6935067176818848,0.975242018699646,0.898841381072998,0.8478352427482605,0.9891072511672974,0.9933091998100281,0.8483365774154663,0.7288776636123657,0.9909443259239197,2.616633176803589,0.9557111263275146,1.6609222888946533,0.9409095048904419,0.7450627684593201,0.6218681335449219,0.9488951563835144,0.9855701327323914,0.6006927490234375,0.40021976828575134,0.9568353891372681,9.999999747378752e-05
50,1.0585341453552246,0.36969754099845886,0.6888366937637329,0.975788414478302,0.8980132341384888,0.8549810647964478,0.9907810091972351,0.9934073686599731,0.850389838218689,0.7335014939308167,0.9915369749069214,2.60764217376709,0.954998254776001,1.6526422500610352,0.9415574073791504,0.748325526714325,0.626153826713562,0.9487965703010559,0.9856444597244263,0.6047257781028748,0.4002930521965027,0.9575508832931519,9.999999747378752e-05
51,1.0371947288513184,0.36893004179000854,0.6682646870613098,0.976040244102478,0.9014647006988525,0.8537200689315796,0.9899040460586548,0.9933375120162964,0.8486328125,0.7305590510368347,0.9913985729217529,2.621248245239258,0.9672061800956726,1.6540426015853882,0.9403228163719177,0.740454375743866,0.6208425164222717,0.9475793242454529,0.9856768250465393,0.6051161289215088,0.40465202927589417,0.9566192626953125,9.999999747378752e-06
